,Transported,CryoSleep,Age,VIP,,Transported',,VIP,Age,CryoSleep,B_0
4816,0,0,24,0,,"0,1831480231",FALSE,,,,
4821,0,0,20,0,,"0,1526233526",FALSE,,,,
4827,0,0,13,0,,"0,09920517918",FALSE,,,,
4830,0,0,40,0,,"0,3052467052",FALSE,,,,
4831,0,0,34,1,,"0,3042318217",FALSE,,,,
4835,0,0,16,0,,"0,1220986821",FALSE,,,,
4836,0,0,37,0,,"0,2823532023",FALSE,,,,
4839,0,0,39,0,,"0,2976155375",FALSE,,,,
4844,0,0,47,0,,"0,3586648786",TRUE,,,,
4845,0,0,23,0,,"0,1755168555",FALSE,,,,
4846,0,0,23,0,,"0,1755168555",FALSE,,,,
4849,0,0,29,0,,"0,2213038612",FALSE,,,,
4850,0,0,21,0,,"0,1602545202",FALSE,,,,
4851,0,0,23,0,,"0,1755168555",FALSE,,,,
4859,0,0,29,0,,"0,2213038612",FALSE,,,,
4860,0,0,21,0,,"0,1602545202",FALSE,,,,
4861,0,0,20,0,,"0,1526233526",FALSE,,,,
4862,0,0,34,0,,"0,2594596994",FALSE,,,,
4864,0,1,12,0,,"0,09157401155",FALSE,,,,
4865,0,0,13,0,,"0,09920517918",FALSE,,,,
4871,0,1,0,0,,0,FALSE,,,,
4873,0,0,45,0,,"0,3434025433",TRUE,,,,
4874,0,0,35,0,,"0,267090867",FALSE,,,,
4875,0,1,21,0,,"0,1602545202",FALSE,,,,
4877,0,0,46,0,,"0,3510337109",TRUE,,,,
4878,0,0,22,0,,"0,1678856878",FALSE,,,,
4882,0,0,60,0,,"0,4578700578",TRUE,,,,
4883,0,0,48,0,,"0,3662960462",TRUE,,,,
4885,0,0,31,0,,"0,2365661965",FALSE,,,,
4887,0,0,41,0,,"0,3128778728",TRUE,,,,
4890,0,0,24,0,,"0,1831480231",FALSE,,,,
4892,0,0,0,0,,0,FALSE,,,,
4893,0,1,30,0,,"0,2289350289",FALSE,,,,
4896,0,0,28,0,,"0,2136726936",FALSE,,,,
4897,0,0,21,0,,"0,1602545202",FALSE,,,,
4898,0,0,25,0,,"0,1907791907",FALSE,,,,
4902,0,0,24,0,,"0,1831480231",FALSE,,,,
4906,0,0,16,0,,"0,1220986821",FALSE,,,,
4909,0,0,29,0,,"0,2213038612",FALSE,,,,
4911,0,1,13,0,,"0,09920517918",FALSE,,,,
4917,0,0,38,0,,"0,2899843699",FALSE,,,,
4922,0,0,25,0,,"0,1907791907",FALSE,,,,
4932,0,0,26,0,,"0,1984103584",FALSE,,,,
4933,0,0,43,0,,"0,3281402081",TRUE,,,,
4939,0,0,15,0,,"0,1144675144",FALSE,,,,
4940,0,0,20,0,,"0,1526233526",FALSE,,,,
4941,0,0,36,1,,"0,3194941569",TRUE,,,,
4944,0,0,28,0,,"0,2136726936",FALSE,,,,
4946,0,0,26,0,,"0,1984103584",FALSE,,,,
4947,0,0,25,0,,"0,1907791907",FALSE,,,,
4948,0,0,29,0,,"0,2213038612",FALSE,,,,
4952,0,0,28,0,,"0,2136726936",FALSE,,,,
4954,0,0,30,0,,"0,2289350289",FALSE,,,,
4960,0,0,31,0,,"0,2365661965",FALSE,,,,
4961,0,0,27,0,,"0,206041526",FALSE,,,,
4969,0,0,9,0,,"0,06868050866",FALSE,,,,
4973,0,0,7,0,,"0,0534181734",FALSE,,,,
4974,0,0,18,0,,"0,1373610173",FALSE,,,,
4978,0,0,32,0,,"0,2441973641",FALSE,,,,
4982,0,0,18,0,,"0,1373610173",FALSE,,,,
4985,0,0,32,0,,"0,2441973641",FALSE,,,,
4990,0,0,38,0,,"0,2899843699",FALSE,,,,
4992,0,0,23,0,,"0,1755168555",FALSE,,,,
4997,0,0,36,0,,"0,2747220347",FALSE,,,,
4999,0,0,17,0,,"0,1297298497",FALSE,,,,
5000,0,0,38,0,,"0,2899843699",FALSE,,,,
5002,0,0,14,0,,"0,1068363468",FALSE,,,,
5003,0,0,27,0,,"0,206041526",FALSE,,,,
5005,0,0,18,0,,"0,1373610173",FALSE,,,,
5007,0,0,35,0,,"0,267090867",FALSE,,,,
5008,0,1,46,0,,"0,3510337109",TRUE,,,,
5011,0,0,49,0,,"0,3739272138",TRUE,,,,
5012,0,0,28,0,,"0,2136726936",FALSE,,,,
5015,0,0,29,0,,"0,2213038612",FALSE,,,,
5016,0,0,27,0,,"0,206041526",FALSE,,,,
5021,0,0,60,0,,"0,4578700578",TRUE,,,,
5026,0,0,18,0,,"0,1373610173",FALSE,,,,
5027,0,0,38,0,,"0,2899843699",FALSE,,,,
5031,0,0,30,0,,"0,2289350289",FALSE,,,,
5032,0,0,42,0,,"0,3205090404",TRUE,,,,
5033,0,0,36,0,,"0,2747220347",FALSE,,,,
5034,0,0,23,0,,"0,1755168555",FALSE,,,,
5037,0,0,31,0,,"0,2365661965",FALSE,,,,
5038,0,0,48,0,,"0,3662960462",TRUE,,,,
5041,0,0,32,1,,"0,2889694864",FALSE,,,,
5045,0,0,35,1,,"0,3118629893",FALSE,,,,
5048,0,0,27,0,,"0,206041526",FALSE,,,,
5052,0,0,44,0,,"0,3357713757",TRUE,,,,
5053,0,0,40,1,,"0,3500188275",TRUE,,,,
5054,0,0,38,0,,"0,2899843699",FALSE,,,,
5055,0,0,22,1,,"0,2126578101",FALSE,,,,
5056,0,0,32,0,,"0,2441973641",FALSE,,,,
5057,0,0,16,0,,"0,1220986821",FALSE,,,,
5058,0,0,33,0,,"0,2518285318",FALSE,,,,
5059,0,0,38,0,,"0,2899843699",FALSE,,,,
5062,0,0,16,0,,"0,1220986821",FALSE,,,,
5063,0,0,11,0,,"0,08394284392",FALSE,,,,
5064,0,0,22,0,,"0,1678856878",FALSE,,,,
5065,0,0,43,0,,"0,3281402081",TRUE,,,,
5067,0,0,22,0,,"0,1678856878",FALSE,,,,
5069,0,0,30,0,,"0,2289350289",FALSE,,,,
5072,0,1,41,0,,"0,3128778728",TRUE,,,,
5074,0,0,37,0,,"0,2823532023",FALSE,,,,
5076,0,0,49,0,,"0,3739272138",TRUE,,,,
5078,0,0,13,0,,"0,09920517918",FALSE,,,,
5079,0,0,64,0,,"0,4883947283",TRUE,,,,
5080,0,0,24,0,,"0,1831480231",FALSE,,,,
5082,0,0,18,0,,"0,1373610173",FALSE,,,,
5083,0,0,25,0,,"0,1907791907",FALSE,,,,
5084,0,1,19,0,,"0,144992185",FALSE,,,,
5087,0,0,50,0,,"0,3815583815",TRUE,,,,
5088,0,0,30,0,,"0,2289350289",FALSE,,,,
5090,0,1,52,0,,"0,3968207167",TRUE,,,,
5092,0,0,30,0,,"0,2289350289",FALSE,,,,
5093,0,0,27,0,,"0,206041526",FALSE,,,,
5095,0,0,13,0,,"0,09920517918",FALSE,,,,
5096,0,0,61,0,,"0,4655012254",TRUE,,,,
5103,0,0,28,0,,"0,2136726936",FALSE,,,,
5104,0,0,27,0,,"0,206041526",FALSE,,,,
5105,0,0,13,0,,"0,09920517918",FALSE,,,,
5106,0,0,39,0,,"0,2976155375",FALSE,,,,
5107,0,0,24,0,,"0,1831480231",FALSE,,,,
5108,0,0,38,0,,"0,2899843699",FALSE,,,,
5109,0,0,20,0,,"0,1526233526",FALSE,,,,
5111,0,0,27,0,,"0,206041526",FALSE,,,,
5112,0,0,49,0,,"0,3739272138",TRUE,,,,
5115,0,0,33,1,,"0,2966006541",FALSE,,,,
5117,0,0,35,0,,"0,267090867",FALSE,,,,
5118,0,0,46,0,,"0,3510337109",TRUE,,,,
5119,0,0,31,0,,"0,2365661965",FALSE,,,,
5122,0,1,20,0,,"0,1526233526",FALSE,,,,
5123,0,0,57,0,,"0,4349765549",TRUE,,,,
5126,0,0,43,0,,"0,3281402081",TRUE,,,,
5129,0,0,29,0,,"0,2213038612",FALSE,,,,
5131,0,0,37,0,,"0,2823532023",FALSE,,,,
5132,0,0,17,0,,"0,1297298497",FALSE,,,,
5134,0,0,20,0,,"0,1526233526",FALSE,,,,
5138,0,0,53,0,,"0,4044518844",TRUE,,,,
5141,0,1,1,0,,"0,007631167629",FALSE,,,,
5142,0,0,26,0,,"0,1984103584",FALSE,,,,
5143,0,0,20,0,,"0,1526233526",FALSE,,,,
5144,0,0,23,0,,"0,1755168555",FALSE,,,,
5150,0,0,21,0,,"0,1602545202",FALSE,,,,
5152,0,0,22,0,,"0,1678856878",FALSE,,,,
5154,0,0,21,0,,"0,1602545202",FALSE,,,,
5155,0,0,50,0,,"0,3815583815",TRUE,,,,
5159,0,0,25,0,,"0,1907791907",FALSE,,,,
5160,0,0,31,0,,"0,2365661965",FALSE,,,,
5166,0,0,22,0,,"0,1678856878",FALSE,,,,
5167,0,0,27,0,,"0,206041526",FALSE,,,,
5169,0,0,28,0,,"0,2136726936",FALSE,,,,
5173,0,0,29,0,,"0,2213038612",FALSE,,,,
5175,0,0,23,0,,"0,1755168555",FALSE,,,,
5177,0,0,19,0,,"0,144992185",FALSE,,,,
5178,0,1,1,0,,"0,007631167629",FALSE,,,,
5179,0,1,49,0,,"0,3739272138",TRUE,,,,
5181,0,0,18,0,,"0,1373610173",FALSE,,,,
5182,0,0,39,0,,"0,2976155375",FALSE,,,,
5183,0,0,37,0,,"0,2823532023",FALSE,,,,
5185,0,0,43,0,,"0,3281402081",TRUE,,,,
5191,0,0,50,1,,"0,4263305038",TRUE,,,,
5194,0,0,26,0,,"0,1984103584",FALSE,,,,
5198,0,0,27,1,,"0,2508136483",FALSE,,,,
5202,0,0,28,0,,"0,2136726936",FALSE,,,,
5205,0,1,28,0,,"0,2136726936",FALSE,,,,
5207,0,0,60,0,,"0,4578700578",TRUE,,,,
5209,0,0,27,0,,"0,206041526",FALSE,,,,
5212,0,0,57,0,,"0,4349765549",TRUE,,,,
5214,0,0,28,0,,"0,2136726936",FALSE,,,,
5215,0,0,42,0,,"0,3205090404",TRUE,,,,
5216,0,0,43,0,,"0,3281402081",TRUE,,,,
5218,0,0,72,0,,"0,5494440693",TRUE,,,,
5219,0,0,49,0,,"0,3739272138",TRUE,,,,
5221,0,1,18,0,,"0,1373610173",FALSE,,,,
5224,0,0,18,0,,"0,1373610173",FALSE,,,,
5225,0,0,14,0,,"0,1068363468",FALSE,,,,
5226,0,0,44,0,,"0,3357713757",TRUE,,,,
5231,0,0,35,1,,"0,3118629893",FALSE,,,,
5233,0,0,22,0,,"0,1678856878",FALSE,,,,
5235,0,0,37,0,,"0,2823532023",FALSE,,,,
5236,0,0,22,0,,"0,1678856878",FALSE,,,,
5238,0,0,14,0,,"0,1068363468",FALSE,,,,
5240,0,0,17,0,,"0,1297298497",FALSE,,,,
5241,0,0,30,0,,"0,2289350289",FALSE,,,,
5242,0,0,65,0,,"0,4960258959",TRUE,,,,
5244,0,0,36,1,,"0,3194941569",TRUE,,,,
5252,0,0,34,0,,"0,2594596994",FALSE,,,,
5256,0,0,23,0,,"0,1755168555",FALSE,,,,
5258,0,0,54,1,,"0,4568551743",TRUE,,,,
5260,0,0,46,0,,"0,3510337109",TRUE,,,,
5269,0,1,19,0,,"0,144992185",FALSE,,,,
5270,0,1,49,0,,"0,3739272138",TRUE,,,,
5271,0,0,15,0,,"0,1144675144",FALSE,,,,
5273,0,0,22,0,,"0,1678856878",FALSE,,,,
5275,0,0,31,0,,"0,2365661965",FALSE,,,,
5276,0,1,27,0,,"0,206041526",FALSE,,,,
5278,0,0,20,0,,"0,1526233526",FALSE,,,,
5279,0,0,43,0,,"0,3281402081",TRUE,,,,
5285,0,0,18,0,,"0,1373610173",FALSE,,,,
5286,0,0,15,0,,"0,1144675144",FALSE,,,,
5287,0,0,28,0,,"0,2136726936",FALSE,,,,
5292,0,0,48,0,,"0,3662960462",TRUE,,,,
5293,0,0,27,0,,"0,206041526",FALSE,,,,
5294,0,0,50,0,,"0,3815583815",TRUE,,,,
5295,0,0,24,0,,"0,1831480231",FALSE,,,,
5297,0,0,24,0,,"0,1831480231",FALSE,,,,
5298,0,1,15,0,,"0,1144675144",FALSE,,,,
5299,0,0,42,0,,"0,3205090404",TRUE,,,,
5300,0,0,51,0,,"0,3891895491",TRUE,,,,
5302,0,1,31,0,,"0,2365661965",FALSE,,,,
5304,0,0,31,0,,"0,2365661965",FALSE,,,,
5306,0,0,21,0,,"0,1602545202",FALSE,,,,
5307,0,0,13,0,,"0,09920517918",FALSE,,,,
5309,0,0,22,0,,"0,1678856878",FALSE,,,,
5310,0,0,22,0,,"0,1678856878",FALSE,,,,
5318,0,0,38,0,,"0,2899843699",FALSE,,,,
5320,0,1,19,0,,"0,144992185",FALSE,,,,
5321,0,0,44,0,,"0,3357713757",TRUE,,,,
5322,0,0,25,0,,"0,1907791907",FALSE,,,,
5323,0,0,15,0,,"0,1144675144",FALSE,,,,
5325,0,0,34,0,,"0,2594596994",FALSE,,,,
5326,0,0,23,0,,"0,1755168555",FALSE,,,,
5330,0,0,14,0,,"0,1068363468",FALSE,,,,
5342,0,0,19,0,,"0,144992185",FALSE,,,,
5345,0,0,4,0,,"0,03052467052",FALSE,,,,
5354,0,1,3,0,,"0,02289350289",FALSE,,,,
5356,0,0,58,0,,"0,4426077225",TRUE,,,,
5357,0,0,44,0,,"0,3357713757",TRUE,,,,
5358,0,1,24,0,,"0,1831480231",FALSE,,,,
5362,0,0,28,0,,"0,2136726936",FALSE,,,,
5363,0,0,24,0,,"0,1831480231",FALSE,,,,
5365,0,0,25,0,,"0,1907791907",FALSE,,,,
5366,0,0,20,0,,"0,1526233526",FALSE,,,,
5368,0,0,28,0,,"0,2136726936",FALSE,,,,
5370,0,1,23,0,,"0,1755168555",FALSE,,,,
5375,0,0,42,0,,"0,3205090404",TRUE,,,,
5376,0,0,32,0,,"0,2441973641",FALSE,,,,
5377,0,0,50,0,,"0,3815583815",TRUE,,,,
5379,0,0,19,0,,"0,144992185",FALSE,,,,
5380,0,0,29,0,,"0,2213038612",FALSE,,,,
5381,0,0,35,1,,"0,3118629893",FALSE,,,,
5382,0,0,18,0,,"0,1373610173",FALSE,,,,
5383,0,0,24,0,,"0,1831480231",FALSE,,,,
5385,0,0,51,0,,"0,3891895491",TRUE,,,,
5386,0,0,42,0,,"0,3205090404",TRUE,,,,
5387,0,0,19,0,,"0,144992185",FALSE,,,,
5388,0,1,23,0,,"0,1755168555",FALSE,,,,
5390,0,0,22,0,,"0,1678856878",FALSE,,,,
5391,0,0,25,0,,"0,1907791907",FALSE,,,,
5392,0,0,31,0,,"0,2365661965",FALSE,,,,
5393,0,0,23,0,,"0,1755168555",FALSE,,,,
5396,0,0,40,0,,"0,3052467052",FALSE,,,,
5397,0,0,24,0,,"0,1831480231",FALSE,,,,
5399,0,0,42,0,,"0,3205090404",TRUE,,,,
5406,0,0,23,0,,"0,1755168555",FALSE,,,,
5408,0,0,21,0,,"0,1602545202",FALSE,,,,
5409,0,1,46,1,,"0,3958058332",TRUE,,,,
5410,0,0,36,0,,"0,2747220347",FALSE,,,,
5415,0,0,21,0,,"0,1602545202",FALSE,,,,
5417,0,0,34,0,,"0,2594596994",FALSE,,,,
5418,0,0,47,0,,"0,3586648786",TRUE,,,,
5420,0,0,46,0,,"0,3510337109",TRUE,,,,
5422,0,0,40,0,,"0,3052467052",FALSE,,,,
5424,0,0,45,0,,"0,3434025433",TRUE,,,,
5426,0,0,32,0,,"0,2441973641",FALSE,,,,
5428,0,0,40,0,,"0,3052467052",FALSE,,,,
5430,0,1,26,0,,"0,1984103584",FALSE,,,,
5431,0,0,22,0,,"0,1678856878",FALSE,,,,
5432,0,0,2,0,,"0,01526233526",FALSE,,,,
5433,0,0,18,0,,"0,1373610173",FALSE,,,,
5434,0,0,53,0,,"0,4044518844",TRUE,,,,
5435,0,0,22,0,,"0,1678856878",FALSE,,,,
5439,0,0,36,0,,"0,2747220347",FALSE,,,,
5448,0,0,17,0,,"0,1297298497",FALSE,,,,
5453,0,0,15,0,,"0,1144675144",FALSE,,,,
5457,0,0,21,0,,"0,1602545202",FALSE,,,,
5460,0,0,44,0,,"0,3357713757",TRUE,,,,
5467,0,0,21,0,,"0,1602545202",FALSE,,,,
5468,0,0,23,0,,"0,1755168555",FALSE,,,,
5469,0,0,9,0,,"0,06868050866",FALSE,,,,
5470,0,0,19,0,,"0,144992185",FALSE,,,,
5473,0,0,62,0,,"0,473132393",TRUE,,,,
5475,0,1,23,0,,"0,1755168555",FALSE,,,,
5480,0,0,27,1,,"0,2508136483",FALSE,,,,
5481,0,0,33,0,,"0,2518285318",FALSE,,,,
5483,0,0,39,0,,"0,2976155375",FALSE,,,,
5484,0,0,27,0,,"0,206041526",FALSE,,,,
5490,0,0,27,0,,"0,206041526",FALSE,,,,
5493,0,0,40,0,,"0,3052467052",FALSE,,,,
5498,0,0,17,0,,"0,1297298497",FALSE,,,,
5499,0,0,45,0,,"0,3434025433",TRUE,,,,
5500,0,0,62,0,,"0,473132393",TRUE,,,,
5504,0,0,49,0,,"0,3739272138",TRUE,,,,
5508,0,0,17,0,,"0,1297298497",FALSE,,,,
5512,0,0,17,0,,"0,1297298497",FALSE,,,,
5516,0,0,19,0,,"0,144992185",FALSE,,,,
5518,0,0,32,0,,"0,2441973641",FALSE,,,,
5519,0,0,27,0,,"0,206041526",FALSE,,,,
5521,0,0,24,0,,"0,1831480231",FALSE,,,,
5522,0,1,30,0,,"0,2289350289",FALSE,,,,
5524,0,0,51,0,,"0,3891895491",TRUE,,,,
5525,0,0,27,0,,"0,206041526",FALSE,,,,
5526,0,0,35,0,,"0,267090867",FALSE,,,,
5527,0,0,48,0,,"0,3662960462",TRUE,,,,
5536,0,0,15,0,,"0,1144675144",FALSE,,,,
5537,0,0,34,0,,"0,2594596994",FALSE,,,,
5538,0,0,34,0,,"0,2594596994",FALSE,,,,
5540,0,0,51,0,,"0,3891895491",TRUE,,,,
5547,0,0,36,0,,"0,2747220347",FALSE,,,,
5548,0,0,32,0,,"0,2441973641",FALSE,,,,
5551,0,0,33,0,,"0,2518285318",FALSE,,,,
5553,0,0,22,0,,"0,1678856878",FALSE,,,,
5554,0,0,32,0,,"0,2441973641",FALSE,,,,
5556,0,0,51,0,,"0,3891895491",TRUE,,,,
5557,0,0,29,0,,"0,2213038612",FALSE,,,,
5559,0,0,32,0,,"0,2441973641",FALSE,,,,
5560,0,0,24,0,,"0,1831480231",FALSE,,,,
5561,0,0,23,0,,"0,1755168555",FALSE,,,,
5563,0,1,49,0,,"0,3739272138",TRUE,,,,
5565,0,0,35,0,,"0,267090867",FALSE,,,,
5566,0,0,43,0,,"0,3281402081",TRUE,,,,
5569,0,0,28,0,,"0,2136726936",FALSE,,,,
5571,0,0,39,0,,"0,2976155375",FALSE,,,,
5572,0,0,34,0,,"0,2594596994",FALSE,,,,
5576,0,0,30,0,,"0,2289350289",FALSE,,,,
5582,0,0,19,0,,"0,144992185",FALSE,,,,
5584,0,0,19,0,,"0,144992185",FALSE,,,,
5586,0,0,32,0,,"0,2441973641",FALSE,,,,
5587,0,0,21,0,,"0,1602545202",FALSE,,,,
5589,0,0,13,0,,"0,09920517918",FALSE,,,,
5590,0,0,25,0,,"0,1907791907",FALSE,,,,
5591,0,0,33,0,,"0,2518285318",FALSE,,,,
5592,0,0,27,0,,"0,206041526",FALSE,,,,
5593,0,0,21,1,,"0,2050266425",FALSE,,,,
5596,0,0,58,1,,"0,4873798448",TRUE,,,,
5597,0,0,29,0,,"0,2213038612",FALSE,,,,
5602,0,0,23,0,,"0,1755168555",FALSE,,,,
5606,0,0,0,0,,0,FALSE,,,,
5607,0,0,27,0,,"0,206041526",FALSE,,,,
5609,0,0,37,0,,"0,2823532023",FALSE,,,,
5612,0,0,47,0,,"0,3586648786",TRUE,,,,
5614,0,0,43,0,,"0,3281402081",TRUE,,,,
5617,0,0,33,0,,"0,2518285318",FALSE,,,,
5619,0,0,57,0,,"0,4349765549",TRUE,,,,
5621,0,0,46,0,,"0,3510337109",TRUE,,,,
5623,0,0,27,0,,"0,206041526",FALSE,,,,
5626,0,0,25,1,,"0,235551313",FALSE,,,,
5629,0,0,24,0,,"0,1831480231",FALSE,,,,
5633,0,0,44,0,,"0,3357713757",TRUE,,,,
5634,0,0,20,0,,"0,1526233526",FALSE,,,,
5639,0,0,23,1,,"0,2202889778",FALSE,,,,
5643,0,0,19,0,,"0,144992185",FALSE,,,,
5644,0,0,41,0,,"0,3128778728",TRUE,,,,
5645,0,1,50,1,,"0,4263305038",TRUE,,,,
5646,0,0,36,0,,"0,2747220347",FALSE,,,,
5648,0,0,45,1,,"0,3881746656",TRUE,,,,
5653,0,0,58,0,,"0,4426077225",TRUE,,,,
5654,0,0,13,0,,"0,09920517918",FALSE,,,,
5657,0,0,24,0,,"0,1831480231",FALSE,,,,
5658,0,0,20,0,,"0,1526233526",FALSE,,,,
5662,0,1,39,0,,"0,2976155375",FALSE,,,,
5663,0,1,0,0,,0,FALSE,,,,
5664,0,0,10,0,,"0,07631167629",FALSE,,,,
5665,0,1,9,0,,"0,06868050866",FALSE,,,,
5666,0,0,34,0,,"0,2594596994",FALSE,,,,
5667,0,0,11,0,,"0,08394284392",FALSE,,,,
5668,0,1,0,0,,0,FALSE,,,,
5669,0,0,24,0,,"0,1831480231",FALSE,,,,
5671,0,0,42,0,,"0,3205090404",TRUE,,,,
5674,0,0,27,0,,"0,206041526",FALSE,,,,
5675,0,0,32,1,,"0,2889694864",FALSE,,,,
5679,0,0,25,0,,"0,1907791907",FALSE,,,,
5689,0,0,40,0,,"0,3052467052",FALSE,,,,
5691,0,0,32,0,,"0,2441973641",FALSE,,,,
5694,0,1,31,0,,"0,2365661965",FALSE,,,,
5697,0,1,3,1,,"0,06766562518",FALSE,,,,
5701,0,0,22,0,,"0,1678856878",FALSE,,,,
5703,0,0,32,0,,"0,2441973641",FALSE,,,,
5705,0,0,34,0,,"0,2594596994",FALSE,,,,
5706,0,0,32,0,,"0,2441973641",FALSE,,,,
5707,0,0,28,0,,"0,2136726936",FALSE,,,,
5708,0,0,27,0,,"0,206041526",FALSE,,,,
5710,0,1,25,0,,"0,1907791907",FALSE,,,,
5712,0,1,61,0,,"0,4655012254",TRUE,,,,
5714,0,0,29,1,,"0,2660759835",FALSE,,,,
5716,0,0,20,0,,"0,1526233526",FALSE,,,,
5717,0,0,18,0,,"0,1373610173",FALSE,,,,
5720,0,0,33,0,,"0,2518285318",FALSE,,,,
5721,0,0,35,0,,"0,267090867",FALSE,,,,
5722,0,0,68,0,,"0,5189193988",TRUE,,,,
5724,0,0,33,0,,"0,2518285318",FALSE,,,,
5725,0,0,55,0,,"0,4197142196",TRUE,,,,
5727,0,0,23,0,,"0,1755168555",FALSE,,,,
5729,0,0,15,0,,"0,1144675144",FALSE,,,,
5730,0,0,49,0,,"0,3739272138",TRUE,,,,
5737,0,0,8,0,,"0,06104934103",FALSE,,,,
5740,0,0,19,0,,"0,144992185",FALSE,,,,
5743,0,0,39,0,,"0,2976155375",FALSE,,,,
5750,0,0,29,0,,"0,2213038612",FALSE,,,,
5753,0,0,18,0,,"0,1373610173",FALSE,,,,
5754,0,0,27,0,,"0,206041526",FALSE,,,,
5756,0,0,24,0,,"0,1831480231",FALSE,,,,
5757,0,0,26,0,,"0,1984103584",FALSE,,,,
5759,0,0,58,1,,"0,4873798448",TRUE,,,,
5762,0,0,13,0,,"0,09920517918",FALSE,,,,
5763,0,0,13,0,,"0,09920517918",FALSE,,,,
5767,0,0,32,0,,"0,2441973641",FALSE,,,,
5772,0,0,50,0,,"0,3815583815",TRUE,,,,
5773,0,1,28,0,,"0,2136726936",FALSE,,,,
5774,0,0,56,0,,"0,4273453872",TRUE,,,,
5775,0,0,42,0,,"0,3205090404",TRUE,,,,
5776,0,1,39,0,,"0,2976155375",FALSE,,,,
5779,0,0,55,1,,"0,4644863419",TRUE,,,,
5784,0,0,27,0,,"0,206041526",FALSE,,,,
5785,0,1,23,0,,"0,1755168555",FALSE,,,,
5786,0,0,16,0,,"0,1220986821",FALSE,,,,
5790,0,0,24,0,,"0,1831480231",FALSE,,,,
5791,0,0,26,0,,"0,1984103584",FALSE,,,,
5793,0,0,33,0,,"0,2518285318",FALSE,,,,
5805,0,0,17,0,,"0,1297298497",FALSE,,,,
5806,0,0,21,0,,"0,1602545202",FALSE,,,,
5808,0,1,27,0,,"0,206041526",FALSE,,,,
5809,0,0,31,0,,"0,2365661965",FALSE,,,,
5815,0,0,31,0,,"0,2365661965",FALSE,,,,
5817,0,0,22,0,,"0,1678856878",FALSE,,,,
5818,0,0,40,1,,"0,3500188275",TRUE,,,,
5819,0,0,49,0,,"0,3739272138",TRUE,,,,
5821,0,0,22,0,,"0,1678856878",FALSE,,,,
5822,0,0,22,0,,"0,1678856878",FALSE,,,,
5823,0,0,25,0,,"0,1907791907",FALSE,,,,
5828,0,0,33,0,,"0,2518285318",FALSE,,,,
5829,0,0,14,0,,"0,1068363468",FALSE,,,,
5832,0,0,24,0,,"0,1831480231",FALSE,,,,
5834,0,1,27,0,,"0,206041526",FALSE,,,,
5835,0,0,18,0,,"0,1373610173",FALSE,,,,
5837,0,0,27,0,,"0,206041526",FALSE,,,,
5839,0,1,28,0,,"0,2136726936",FALSE,,,,
5842,0,0,36,0,,"0,2747220347",FALSE,,,,
5843,0,1,30,0,,"0,2289350289",FALSE,,,,
5852,0,0,15,0,,"0,1144675144",FALSE,,,,
5856,0,0,26,0,,"0,1984103584",FALSE,,,,
5857,0,0,25,0,,"0,1907791907",FALSE,,,,
5858,0,0,34,1,,"0,3042318217",FALSE,,,,
5859,0,0,27,1,,"0,2508136483",FALSE,,,,
5860,0,0,39,0,,"0,2976155375",FALSE,,,,
5861,0,0,31,0,,"0,2365661965",FALSE,,,,
5863,0,0,19,0,,"0,144992185",FALSE,,,,
5868,0,0,37,0,,"0,2823532023",FALSE,,,,
5870,0,0,18,0,,"0,1373610173",FALSE,,,,
5871,0,0,36,0,,"0,2747220347",FALSE,,,,
5872,0,0,14,0,,"0,1068363468",FALSE,,,,
5873,0,0,42,0,,"0,3205090404",TRUE,,,,
5874,0,0,29,0,,"0,2213038612",FALSE,,,,
5875,0,0,23,0,,"0,1755168555",FALSE,,,,
5876,0,0,16,0,,"0,1220986821",FALSE,,,,
5878,0,0,20,0,,"0,1526233526",FALSE,,,,
5879,0,0,50,0,,"0,3815583815",TRUE,,,,
5882,0,0,33,0,,"0,2518285318",FALSE,,,,
5885,0,0,22,0,,"0,1678856878",FALSE,,,,
5888,0,0,19,0,,"0,144992185",FALSE,,,,
5889,0,0,33,0,,"0,2518285318",FALSE,,,,
5892,0,0,28,0,,"0,2136726936",FALSE,,,,
5897,0,0,54,0,,"0,412083052",TRUE,,,,
5898,0,0,57,0,,"0,4349765549",TRUE,,,,
5899,0,0,24,0,,"0,1831480231",FALSE,,,,
5904,0,0,18,0,,"0,1373610173",FALSE,,,,
5906,0,0,25,0,,"0,1907791907",FALSE,,,,
5907,0,0,18,0,,"0,1373610173",FALSE,,,,
5908,0,0,20,0,,"0,1526233526",FALSE,,,,
5911,0,0,34,0,,"0,2594596994",FALSE,,,,
5912,0,0,24,0,,"0,1831480231",FALSE,,,,
5914,0,0,23,0,,"0,1755168555",FALSE,,,,
5915,0,0,32,0,,"0,2441973641",FALSE,,,,
5919,0,0,27,0,,"0,206041526",FALSE,,,,
5922,0,0,28,0,,"0,2136726936",FALSE,,,,
5923,0,0,21,0,,"0,1602545202",FALSE,,,,
5924,0,0,27,0,,"0,206041526",FALSE,,,,
5930,0,0,24,0,,"0,1831480231",FALSE,,,,
5935,0,0,16,0,,"0,1220986821",FALSE,,,,
5936,0,0,40,0,,"0,3052467052",FALSE,,,,
5937,0,0,3,0,,"0,02289350289",FALSE,,,,
5940,0,0,35,0,,"0,267090867",FALSE,,,,
5945,0,0,46,0,,"0,3510337109",TRUE,,,,
5946,0,0,28,0,,"0,2136726936",FALSE,,,,
